fruit_id,color,length_cm,width_cm,kernel_mass_g,whole_fruit_weight_g,spot_coverage_percent,has_spots,oil_yield_percent,maturity_stage,length_width_ratio,kernel_fruit_ratio,color_encoded
TALISAY_01625,brown,6.67,5.18,0.817,52.7,0.0,False,56.6,fully_ripe,1.288,1.55,2
TALISAY_01019,yellow,5.54,3.43,0.63,46.0,0.0,False,60.66,mature,1.615,1.37,1
TALISAY_01662,brown,6.56,4.79,0.677,44.2,0.0,False,57.55,fully_ripe,1.37,1.53,2
TALISAY_01504,brown,5.19,3.23,0.486,36.2,0.0,False,54.15,fully_ripe,1.607,1.34,2
TALISAY_00959,yellow,5.36,4.17,0.581,40.2,0.0,False,59.14,mature,1.285,1.45,1
TALISAY_01881,brown,4.9,3.92,0.321,32.3,0.0,False,52.84,fully_ripe,1.25,0.99,2
TALISAY_00283,green,5.51,3.63,0.567,39.8,31.4,True,48.79,immature,1.518,1.42,0
TALISAY_00797,yellow,5.98,4.33,0.594,45.7,0.0,False,58.6,mature,1.381,1.3,1
TALISAY_01626,brown,4.73,3.51,0.419,27.4,0.0,False,54.75,fully_ripe,1.348,1.53,2
TALISAY_00225,green,5.54,3.43,0.496,36.4,0.0,False,46.93,immature,1.615,1.36,0
TALISAY_00026,green,6.78,5.5,0.9,57.3,12.6,True,49.77,immature,1.233,1.57,0
TALISAY_01770,brown,6.76,5.5,0.758,47.9,0.0,False,56.27,fully_ripe,1.229,1.58,2
TALISAY_00437,green,6.04,4.61,0.746,47.3,6.1,True,48.56,immature,1.31,1.58,0
TALISAY_01948,brown,5.43,3.97,0.416,43.7,0.0,False,52.59,fully_ripe,1.368,0.95,2
TALISAY_01388,yellow,5.97,3.59,0.643,49.9,0.0,False,59.03,mature,1.663,1.29,1
TALISAY_00229,green,6.96,5.06,0.859,53.0,0.0,False,47.75,immature,1.375,1.62,0
TALISAY_00037,green,5.67,4.4,0.695,54.4,43.5,True,45.68,immature,1.289,1.28,0
TALISAY_00749,yellow,7.0,4.99,0.861,60.0,0.0,False,59.66,mature,1.403,1.44,1
TALISAY_01045,yellow,4.9,3.53,0.538,31.1,0.0,False,59.44,mature,1.388,1.73,1
TALISAY_01398,yellow,6.34,5.5,0.9,59.3,13.6,True,61.13,mature,1.153,1.52,1
TALISAY_00469,green,7.0,4.92,0.9,52.9,0.0,False,51.14,immature,1.423,1.7,0
TALISAY_01692,brown,6.07,4.2,0.595,54.5,15.5,True,55.43,fully_ripe,1.445,1.09,2
TALISAY_01967,brown,5.73,3.82,0.541,41.1,0.0,False,53.91,fully_ripe,1.5,1.32,2
TALISAY_00687,yellow,4.32,3.2,0.488,26.5,10.6,True,57.89,mature,1.35,1.84,1
TALISAY_01843,brown,5.8,3.27,0.67,36.1,0.0,False,55.98,fully_ripe,1.774,1.86,2
TALISAY_00639,yellow,4.72,3.55,0.419,34.7,0.0,False,58.07,mature,1.33,1.21,1
TALISAY_01712,brown,6.61,5.05,0.889,48.8,0.0,False,59.0,fully_ripe,1.309,1.82,2
TALISAY_01218,yellow,5.64,3.7,0.421,39.6,5.8,True,57.32,mature,1.524,1.06,1
TALISAY_01158,yellow,5.57,4.06,0.458,34.8,0.0,False,57.69,mature,1.372,1.32,1
TALISAY_01415,yellow,6.35,4.68,0.741,52.3,0.0,False,57.68,mature,1.357,1.42,1
TALISAY_01527,brown,4.95,3.97,0.582,43.1,0.0,False,56.36,fully_ripe,1.247,1.35,2
TALISAY_01655,brown,5.74,5.2,0.557,39.9,0.0,False,55.89,fully_ripe,1.104,1.4,2
TALISAY_01300,yellow,4.66,3.1,0.34,25.3,0.0,False,57.6,mature,1.503,1.34,1
TALISAY_01822,brown,7.0,5.25,0.826,60.0,0.0,False,56.41,fully_ripe,1.333,1.38,2
TALISAY_00800,yellow,5.57,3.86,0.574,36.0,0.0,False,58.36,mature,1.443,1.59,1
TALISAY_01603,brown,6.22,4.54,0.705,42.2,0.0,False,57.69,fully_ripe,1.37,1.67,2
TALISAY_00160,green,5.04,3.9,0.454,38.0,32.2,True,48.44,immature,1.292,1.19,0
TALISAY_00956,yellow,5.18,4.12,0.493,39.0,18.0,True,59.25,mature,1.257,1.26,1
TALISAY_01186,yellow,5.23,4.12,0.595,43.3,0.0,False,62.95,mature,1.269,1.37,1
TALISAY_00821,yellow,6.51,5.06,0.849,54.1,0.0,False,60.75,mature,1.287,1.57,1
TALISAY_01681,brown,5.03,3.51,0.539,40.4,0.0,False,55.74,fully_ripe,1.433,1.33,2
TALISAY_00877,yellow,6.47,5.23,0.654,54.0,11.8,True,58.11,mature,1.237,1.21,1
TALISAY_00913,yellow,6.06,4.55,0.779,56.4,0.0,False,61.83,mature,1.332,1.38,1
TALISAY_00152,green,4.61,2.78,0.347,31.8,6.9,True,46.56,immature,1.658,1.09,0
TALISAY_01870,brown,4.63,3.13,0.611,23.5,0.0,False,56.19,fully_ripe,1.479,2.6,2
TALISAY_01776,brown,6.02,4.4,0.495,41.1,0.0,False,55.05,fully_ripe,1.368,1.2,2
TALISAY_00509,yellow,5.89,4.05,0.48,50.2,11.3,True,59.33,mature,1.454,0.96,1
TALISAY_01135,yellow,5.46,3.09,0.46,43.7,21.7,True,58.19,mature,1.767,1.05,1
TALISAY_01250,yellow,6.36,4.78,0.761,49.2,0.0,False,56.1,mature,1.331,1.55,1
TALISAY_01683,brown,5.27,3.24,0.451,37.4,0.0,False,53.43,fully_ripe,1.627,1.21,2
TALISAY_00103,green,5.44,4.2,0.646,38.4,18.0,True,48.49,immature,1.295,1.68,0
TALISAY_01445,yellow,5.51,3.85,0.559,45.1,0.0,False,57.56,mature,1.431,1.24,1
TALISAY_01443,yellow,5.9,5.32,0.756,55.1,21.2,True,61.36,mature,1.109,1.37,1
TALISAY_00586,yellow,6.76,5.5,0.877,60.0,14.6,True,61.29,mature,1.229,1.46,1
TALISAY_01768,brown,5.55,3.91,0.633,44.6,0.0,False,54.95,fully_ripe,1.419,1.42,2
TALISAY_01143,yellow,6.73,5.23,0.762,45.8,0.0,False,60.79,mature,1.287,1.66,1
TALISAY_00053,green,6.93,5.5,0.9,60.0,0.0,False,48.5,immature,1.26,1.5,0
TALISAY_00151,green,7.0,5.09,0.811,55.5,47.1,True,48.26,immature,1.375,1.46,0
TALISAY_00403,green,6.56,4.49,0.679,54.4,24.3,True,48.45,immature,1.461,1.25,0
TALISAY_01942,brown,5.13,3.51,0.429,31.0,0.0,False,53.83,fully_ripe,1.462,1.38,2
TALISAY_00207,green,6.88,5.21,0.73,60.0,22.6,True,48.49,immature,1.321,1.22,0
TALISAY_01894,brown,6.86,4.94,0.695,55.7,0.0,False,55.67,fully_ripe,1.389,1.25,2
TALISAY_01122,yellow,7.0,5.5,0.819,54.1,0.0,False,58.85,mature,1.273,1.51,1
TALISAY_01890,brown,7.0,5.13,0.785,52.4,17.3,True,55.32,fully_ripe,1.365,1.5,2
TALISAY_00008,green,5.59,4.32,0.516,43.3,37.1,True,47.61,immature,1.294,1.19,0
TALISAY_01014,yellow,5.83,4.63,0.662,51.6,0.0,False,56.44,mature,1.259,1.28,1
TALISAY_01906,brown,5.81,4.3,0.743,40.5,0.0,False,58.9,fully_ripe,1.351,1.83,2
TALISAY_01060,yellow,5.68,4.46,0.636,42.9,0.0,False,60.32,mature,1.274,1.48,1
TALISAY_00452,green,6.47,4.53,0.691,57.7,46.8,True,47.18,immature,1.428,1.2,0
TALISAY_00253,green,5.13,4.37,0.562,45.3,42.1,True,49.56,immature,1.174,1.24,0
TALISAY_01327,yellow,6.32,5.25,0.643,53.9,0.0,False,57.1,mature,1.204,1.19,1
TALISAY_00896,yellow,5.21,3.75,0.74,40.5,0.0,False,56.84,mature,1.389,1.83,1
TALISAY_01733,brown,5.12,4.26,0.622,41.5,0.0,False,57.18,fully_ripe,1.202,1.5,2
TALISAY_00880,yellow,6.05,4.38,0.824,48.3,0.0,False,56.48,mature,1.381,1.71,1
TALISAY_01595,brown,6.46,4.6,0.638,49.4,0.0,False,56.12,fully_ripe,1.404,1.29,2
TALISAY_01888,brown,6.66,4.38,0.75,54.4,0.0,False,56.16,fully_ripe,1.521,1.38,2
TALISAY_00623,yellow,6.46,4.76,0.633,46.5,0.0,False,58.98,mature,1.357,1.36,1
TALISAY_00345,green,5.92,3.99,0.469,42.0,33.4,True,47.83,immature,1.484,1.12,0
TALISAY_01702,brown,4.94,3.25,0.446,32.1,0.0,False,56.08,fully_ripe,1.52,1.39,2
TALISAY_00262,green,5.94,4.54,0.562,44.9,0.0,False,45.0,immature,1.308,1.25,0
TALISAY_01634,brown,6.65,4.93,0.793,53.9,0.0,False,56.92,fully_ripe,1.349,1.47,2
TALISAY_01321,yellow,6.86,4.86,0.713,60.0,0.0,False,61.1,mature,1.412,1.19,1
TALISAY_01438,yellow,6.44,5.16,0.824,49.4,7.4,True,61.6,mature,1.248,1.67,1
TALISAY_00150,green,5.81,4.74,0.753,53.4,43.0,True,48.62,immature,1.226,1.41,0
TALISAY_00472,green,6.18,4.74,0.778,60.0,0.0,False,48.44,immature,1.304,1.3,0
TALISAY_00640,yellow,5.11,3.46,0.495,33.9,0.0,False,57.11,mature,1.477,1.46,1
TALISAY_01982,brown,6.99,5.26,0.9,44.4,7.2,True,57.8,fully_ripe,1.329,2.03,2
TALISAY_01882,brown,4.92,3.28,0.544,23.8,0.0,False,53.12,fully_ripe,1.5,2.29,2
TALISAY_00550,yellow,5.18,2.85,0.498,28.7,0.0,False,57.13,mature,1.818,1.74,1
TALISAY_01779,brown,5.58,3.92,0.566,36.4,0.0,False,56.84,fully_ripe,1.423,1.55,2
TALISAY_00928,yellow,4.6,2.77,0.363,33.3,0.0,False,57.24,mature,1.661,1.09,1
TALISAY_00488,green,5.25,3.7,0.451,31.7,8.5,True,45.12,immature,1.419,1.42,0
TALISAY_01811,brown,7.0,5.27,0.806,52.8,0.0,False,56.08,fully_ripe,1.328,1.53,2
TALISAY_01171,yellow,5.79,3.82,0.628,41.2,0.0,False,59.77,mature,1.516,1.52,1
TALISAY_00146,green,6.95,4.85,0.9,60.0,37.2,True,49.19,immature,1.433,1.5,0
TALISAY_01704,brown,6.13,5.5,0.9,54.9,0.0,False,56.88,fully_ripe,1.115,1.64,2
TALISAY_01928,brown,5.47,3.39,0.561,39.2,26.3,True,58.79,fully_ripe,1.614,1.43,2
TALISAY_00402,green,4.3,3.22,0.423,29.2,0.0,False,45.69,immature,1.335,1.45,0
TALISAY_00954,yellow,4.46,2.81,0.286,27.1,15.5,True,57.11,mature,1.587,1.06,1
TALISAY_01877,brown,6.52,4.59,0.804,55.7,0.0,False,55.14,fully_ripe,1.42,1.44,2
TALISAY_00659,yellow,5.09,5.05,0.626,45.3,12.7,True,62.2,mature,1.008,1.38,1
TALISAY_01372,yellow,5.82,4.52,0.735,40.3,0.0,False,60.64,mature,1.288,1.82,1
TALISAY_00463,green,5.22,3.06,0.441,40.5,0.0,False,47.8,immature,1.706,1.09,0
TALISAY_01349,yellow,4.4,2.84,0.367,24.9,0.0,False,56.7,mature,1.549,1.47,1
TALISAY_00186,green,4.95,3.53,0.443,36.8,49.9,True,47.41,immature,1.402,1.2,0
TALISAY_01147,yellow,6.78,5.5,0.888,60.0,8.0,True,58.94,mature,1.233,1.48,1
TALISAY_01224,yellow,6.66,4.6,0.827,48.9,6.0,True,58.69,mature,1.448,1.69,1
TALISAY_00608,yellow,4.56,2.84,0.446,40.6,8.7,True,57.38,mature,1.606,1.1,1
TALISAY_00143,green,7.0,5.5,0.9,60.0,6.4,True,47.17,immature,1.273,1.5,0
TALISAY_00751,yellow,4.89,3.13,0.455,28.8,0.0,False,57.5,mature,1.562,1.58,1
TALISAY_01534,brown,4.84,2.88,0.366,40.3,0.0,False,54.61,fully_ripe,1.681,0.91,2
TALISAY_00981,yellow,5.03,4.55,0.362,38.1,0.0,False,57.43,mature,1.105,0.95,1
TALISAY_00197,green,6.29,4.42,0.704,55.3,0.0,False,50.56,immature,1.423,1.27,0
TALISAY_01633,brown,4.86,3.33,0.381,32.7,0.0,False,55.39,fully_ripe,1.459,1.17,2
TALISAY_00883,yellow,5.01,3.95,0.523,36.1,13.9,True,57.5,mature,1.268,1.45,1
TALISAY_00279,green,5.81,4.19,0.553,40.8,10.0,True,47.01,immature,1.387,1.36,0
TALISAY_00293,green,5.06,3.92,0.589,32.0,0.0,False,46.75,immature,1.291,1.84,0
TALISAY_01823,brown,6.06,4.8,0.883,54.3,0.0,False,56.04,fully_ripe,1.262,1.63,2
TALISAY_00400,green,5.48,3.65,0.578,42.2,35.3,True,46.31,immature,1.501,1.37,0
TALISAY_00122,green,5.18,4.42,0.819,51.6,35.5,True,45.9,immature,1.172,1.59,0
TALISAY_01207,yellow,5.2,3.09,0.353,35.1,0.0,False,58.54,mature,1.683,1.01,1
TALISAY_00202,green,6.56,4.53,0.838,57.5,31.6,True,45.59,immature,1.448,1.46,0
TALISAY_01462,yellow,4.4,3.28,0.427,29.4,11.4,True,58.28,mature,1.341,1.45,1
TALISAY_00835,yellow,6.2,4.44,0.602,55.3,0.0,False,59.65,mature,1.396,1.09,1
TALISAY_00246,green,6.39,5.5,0.57,46.5,39.8,True,48.63,immature,1.162,1.23,0
TALISAY_01439,yellow,5.26,4.28,0.569,33.8,0.0,False,61.19,mature,1.229,1.68,1
TALISAY_01753,brown,5.29,3.9,0.559,35.2,0.0,False,54.68,fully_ripe,1.356,1.59,2
TALISAY_01901,brown,4.75,3.61,0.343,24.9,0.0,False,56.06,fully_ripe,1.316,1.38,2
TALISAY_01707,brown,6.07,4.58,0.655,50.6,0.0,False,58.2,fully_ripe,1.325,1.29,2
TALISAY_01880,brown,4.56,3.27,0.283,33.1,17.0,True,55.27,fully_ripe,1.394,0.85,2
TALISAY_01153,yellow,5.37,3.23,0.462,38.7,0.0,False,58.09,mature,1.663,1.19,1
TALISAY_01661,brown,6.25,5.25,0.703,53.3,0.0,False,55.91,fully_ripe,1.19,1.32,2
TALISAY_01426,yellow,5.28,3.63,0.471,33.3,0.0,False,57.88,mature,1.455,1.41,1
TALISAY_00384,green,6.3,4.72,0.603,60.0,11.9,True,45.0,immature,1.335,1.0,0
TALISAY_01758,brown,5.32,3.84,0.527,46.8,0.0,False,55.75,fully_ripe,1.385,1.13,2
TALISAY_00854,yellow,6.15,4.38,0.683,51.4,15.6,True,60.12,mature,1.404,1.33,1
TALISAY_01589,brown,5.92,4.51,0.665,43.0,0.0,False,56.95,fully_ripe,1.313,1.55,2
TALISAY_00219,green,5.67,3.99,0.541,42.6,23.8,True,47.32,immature,1.421,1.27,0
TALISAY_00641,yellow,4.95,3.12,0.481,33.8,0.0,False,60.91,mature,1.587,1.42,1
TALISAY_00001,green,5.16,3.3,0.368,22.5,32.5,True,47.86,immature,1.564,1.64,0
TALISAY_00112,green,6.63,4.44,0.715,48.5,40.6,True,49.46,immature,1.493,1.47,0
TALISAY_00698,yellow,6.31,5.08,0.663,46.3,20.4,True,58.11,mature,1.242,1.43,1
TALISAY_01915,brown,6.07,4.33,0.518,41.8,0.0,False,56.39,fully_ripe,1.402,1.24,2
TALISAY_00951,yellow,7.0,5.15,0.869,56.2,0.0,False,60.91,mature,1.359,1.55,1
TALISAY_01648,brown,5.88,3.79,0.493,39.5,0.0,False,55.08,fully_ripe,1.551,1.25,2
TALISAY_01636,brown,5.47,4.76,0.608,40.3,24.3,True,55.06,fully_ripe,1.149,1.51,2
TALISAY_01885,brown,5.71,4.07,0.334,30.7,27.0,True,53.99,fully_ripe,1.403,1.09,2
TALISAY_01410,yellow,5.17,4.2,0.344,33.1,0.0,False,57.51,mature,1.231,1.04,1
TALISAY_01409,yellow,6.82,5.02,0.9,51.0,0.0,False,60.59,mature,1.359,1.76,1
TALISAY_01533,brown,6.92,5.5,0.9,58.1,0.0,False,55.21,fully_ripe,1.258,1.55,2
TALISAY_01291,yellow,5.51,3.53,0.496,36.8,17.0,True,58.45,mature,1.561,1.35,1
TALISAY_01808,brown,4.88,3.54,0.49,31.4,0.0,False,55.45,fully_ripe,1.379,1.56,2
TALISAY_00441,green,4.04,3.6,0.347,27.4,41.8,True,47.33,immature,1.122,1.27,0
TALISAY_01520,brown,4.36,3.87,0.422,29.7,0.0,False,56.85,fully_ripe,1.127,1.42,2
TALISAY_01136,yellow,6.71,5.45,0.797,51.1,0.0,False,60.23,mature,1.231,1.56,1
TALISAY_01715,brown,5.72,4.12,0.411,44.0,27.3,True,55.71,fully_ripe,1.388,0.93,2
TALISAY_01256,yellow,5.38,4.13,0.654,44.2,0.0,False,57.87,mature,1.303,1.48,1
TALISAY_01863,brown,5.6,4.85,0.581,46.7,0.0,False,53.95,fully_ripe,1.155,1.24,2
TALISAY_01631,brown,4.67,3.19,0.418,26.6,0.0,False,54.72,fully_ripe,1.464,1.57,2
TALISAY_01695,brown,6.84,5.45,0.9,54.3,0.0,False,57.11,fully_ripe,1.255,1.66,2
TALISAY_01397,yellow,5.27,3.67,0.563,32.8,0.0,False,59.01,mature,1.436,1.72,1
TALISAY_00663,yellow,6.27,4.65,0.584,50.7,0.0,False,57.7,mature,1.348,1.15,1
TALISAY_01835,brown,6.1,4.57,0.731,46.2,0.0,False,56.67,fully_ripe,1.335,1.58,2
TALISAY_01257,yellow,5.6,4.3,0.808,48.6,0.0,False,60.87,mature,1.302,1.66,1
TALISAY_01773,brown,4.77,3.24,0.355,32.0,0.0,False,56.05,fully_ripe,1.472,1.11,2
TALISAY_01700,brown,5.62,3.81,0.597,38.1,0.0,False,55.19,fully_ripe,1.475,1.57,2
TALISAY_00317,green,5.28,3.46,0.509,30.7,10.8,True,45.0,immature,1.526,1.66,0
TALISAY_00648,yellow,7.0,5.3,0.805,56.0,20.8,True,58.9,mature,1.321,1.44,1
TALISAY_01434,yellow,5.34,3.7,0.377,28.9,10.3,True,58.15,mature,1.443,1.3,1
TALISAY_01479,yellow,5.73,4.35,0.743,49.1,0.0,False,60.0,mature,1.317,1.51,1
TALISAY_00709,yellow,5.46,3.26,0.478,42.5,0.0,False,55.71,mature,1.675,1.12,1
TALISAY_01382,yellow,6.18,4.76,0.519,51.4,0.0,False,58.39,mature,1.298,1.01,1
TALISAY_01282,yellow,4.73,3.58,0.421,35.5,13.7,True,58.92,mature,1.321,1.19,1
TALISAY_00972,yellow,5.2,3.68,0.481,43.0,0.0,False,58.31,mature,1.413,1.12,1
TALISAY_00627,yellow,4.39,3.5,0.383,29.2,0.0,False,59.17,mature,1.254,1.31,1
TALISAY_00632,yellow,6.05,5.09,0.686,50.3,17.6,True,57.91,mature,1.189,1.36,1
TALISAY_01306,yellow,5.75,3.94,0.43,33.7,15.8,True,57.79,mature,1.459,1.28,1
TALISAY_01400,yellow,5.15,3.49,0.466,29.6,20.2,True,57.97,mature,1.476,1.57,1
TALISAY_01408,yellow,5.86,3.9,0.641,42.6,17.7,True,59.31,mature,1.503,1.5,1
TALISAY_01248,yellow,6.5,5.5,0.9,60.0,15.6,True,59.81,mature,1.182,1.5,1
TALISAY_01952,brown,6.72,5.41,0.9,52.9,0.0,False,59.32,fully_ripe,1.242,1.7,2
TALISAY_01254,yellow,6.48,4.06,0.784,52.8,21.8,True,59.85,mature,1.596,1.48,1
TALISAY_01496,yellow,4.69,3.25,0.297,29.8,0.0,False,58.02,mature,1.443,1.0,1
TALISAY_01371,yellow,4.97,4.41,0.552,42.5,19.6,True,57.11,mature,1.127,1.3,1
TALISAY_01529,brown,6.02,5.28,0.757,58.7,15.5,True,56.88,fully_ripe,1.14,1.29,2
TALISAY_01663,brown,5.39,4.19,0.511,45.3,0.0,False,51.77,fully_ripe,1.286,1.13,2
TALISAY_01354,yellow,5.27,3.63,0.568,33.0,0.0,False,57.35,mature,1.452,1.72,1
TALISAY_01925,brown,6.67,5.34,0.877,60.0,0.0,False,58.5,fully_ripe,1.249,1.46,2
TALISAY_01900,brown,5.73,4.28,0.637,57.5,14.9,True,57.77,fully_ripe,1.339,1.11,2
TALISAY_01643,brown,6.55,4.93,0.77,58.2,0.0,False,56.44,fully_ripe,1.329,1.32,2
TALISAY_01848,brown,5.96,4.66,0.716,51.6,0.0,False,58.78,fully_ripe,1.279,1.39,2
TALISAY_00795,yellow,5.14,4.29,0.303,41.9,0.0,False,58.44,mature,1.198,0.72,1
TALISAY_00645,yellow,5.34,3.62,0.463,37.5,0.0,False,59.21,mature,1.475,1.23,1
TALISAY_01012,yellow,5.87,4.19,0.609,46.5,0.0,False,57.57,mature,1.401,1.31,1
TALISAY_01839,brown,5.43,4.0,0.466,32.9,0.0,False,56.33,fully_ripe,1.358,1.42,2
TALISAY_00556,yellow,5.59,4.53,0.648,45.3,11.9,True,59.75,mature,1.234,1.43,1
TALISAY_00681,yellow,6.76,5.07,0.83,49.9,9.4,True,59.44,mature,1.333,1.66,1
TALISAY_00577,yellow,5.52,3.94,0.57,41.5,0.0,False,59.3,mature,1.401,1.37,1
TALISAY_01109,yellow,4.88,3.91,0.487,38.7,0.0,False,56.97,mature,1.248,1.26,1
TALISAY_01266,yellow,6.37,5.5,0.75,55.0,13.2,True,59.79,mature,1.158,1.36,1
TALISAY_01722,brown,6.67,4.96,0.746,57.5,0.0,False,57.08,fully_ripe,1.345,1.3,2
TALISAY_01183,yellow,5.72,3.57,0.668,45.1,0.0,False,59.75,mature,1.602,1.48,1
TALISAY_00524,yellow,6.08,3.72,0.627,44.8,0.0,False,58.49,mature,1.634,1.4,1
TALISAY_01059,yellow,6.56,5.5,0.689,49.9,0.0,False,60.12,mature,1.193,1.38,1
TALISAY_00540,yellow,6.25,4.94,0.747,51.0,16.8,True,61.48,mature,1.265,1.46,1
TALISAY_01194,yellow,6.16,5.07,0.836,47.7,0.0,False,60.08,mature,1.215,1.75,1
TALISAY_01678,brown,5.55,3.76,0.754,33.8,29.8,True,55.62,fully_ripe,1.476,2.23,2
TALISAY_00748,yellow,5.69,5.0,0.683,42.1,0.0,False,57.6,mature,1.138,1.62,1
TALISAY_01851,brown,5.31,4.5,0.471,43.8,0.0,False,54.49,fully_ripe,1.18,1.08,2
TALISAY_01430,yellow,5.55,4.09,0.516,43.4,6.8,True,59.32,mature,1.357,1.19,1
TALISAY_00484,green,4.38,3.17,0.343,28.6,7.3,True,46.76,immature,1.382,1.2,0
TALISAY_01757,brown,5.66,4.29,0.708,50.9,15.0,True,57.44,fully_ripe,1.319,1.39,2
TALISAY_00095,green,5.0,2.87,0.297,29.8,34.4,True,45.94,immature,1.742,1.0,0
TALISAY_01020,yellow,6.79,5.39,0.742,52.4,0.0,False,60.2,mature,1.26,1.42,1
TALISAY_00563,yellow,6.75,4.59,0.859,48.2,0.0,False,59.64,mature,1.471,1.78,1
TALISAY_01264,yellow,6.96,5.01,0.675,54.9,0.0,False,57.33,mature,1.389,1.23,1
TALISAY_00742,yellow,6.79,4.99,0.77,45.2,6.4,True,59.37,mature,1.361,1.7,1
TALISAY_00863,yellow,5.88,4.6,0.588,56.1,0.0,False,59.11,mature,1.278,1.05,1
TALISAY_01598,brown,6.15,4.34,0.776,46.9,0.0,False,56.69,fully_ripe,1.417,1.65,2
TALISAY_01714,brown,5.45,4.08,0.606,37.0,0.0,False,54.54,fully_ripe,1.336,1.64,2
TALISAY_01484,yellow,5.77,4.57,0.638,42.5,2.7,False,58.41,mature,1.263,1.5,1
TALISAY_00891,yellow,6.17,5.06,0.733,52.4,13.6,True,57.52,mature,1.219,1.4,1
TALISAY_01577,brown,6.39,5.5,0.9,53.5,0.0,False,58.23,fully_ripe,1.162,1.68,2
TALISAY_01038,yellow,6.11,3.96,0.6,57.0,24.1,True,61.01,mature,1.543,1.05,1
TALISAY_00206,green,4.4,3.36,0.35,31.5,11.7,True,47.45,immature,1.31,1.11,0
TALISAY_00392,green,5.89,3.94,0.615,36.4,25.7,True,48.86,immature,1.495,1.69,0
TALISAY_00794,yellow,5.62,3.67,0.607,33.3,0.0,False,60.42,mature,1.531,1.82,1
TALISAY_00870,yellow,7.0,5.1,0.687,51.9,0.0,False,58.29,mature,1.373,1.32,1
TALISAY_00397,green,6.79,5.47,0.772,56.9,0.0,False,52.18,immature,1.241,1.36,0
TALISAY_00766,yellow,5.58,3.39,0.434,42.9,0.0,False,58.71,mature,1.646,1.01,1
TALISAY_01841,brown,6.8,4.35,0.777,59.3,16.3,True,56.88,fully_ripe,1.563,1.31,2
TALISAY_01241,yellow,6.29,4.48,0.751,59.7,0.0,False,60.94,mature,1.404,1.26,1
TALISAY_01028,yellow,5.87,4.33,0.694,46.2,0.0,False,58.47,mature,1.356,1.5,1
TALISAY_01792,brown,6.3,4.13,0.592,45.1,0.0,False,55.85,fully_ripe,1.525,1.31,2
TALISAY_00642,yellow,5.81,4.99,0.718,47.5,0.0,False,60.89,mature,1.164,1.51,1
TALISAY_01891,brown,6.8,5.36,0.9,60.0,0.0,False,60.02,fully_ripe,1.269,1.5,2
TALISAY_00612,yellow,4.06,2.75,0.429,32.2,0.0,False,57.48,mature,1.476,1.33,1
TALISAY_01762,brown,6.3,5.24,0.788,60.0,0.0,False,57.31,fully_ripe,1.202,1.31,2
TALISAY_00960,yellow,6.19,4.62,0.719,50.5,0.0,False,59.47,mature,1.34,1.42,1
TALISAY_01570,brown,6.95,5.26,0.9,55.5,14.9,True,55.99,fully_ripe,1.321,1.62,2
TALISAY_00725,yellow,5.95,4.08,0.666,46.6,2.5,False,57.92,mature,1.458,1.43,1
TALISAY_00683,yellow,5.43,3.91,0.649,49.3,0.0,False,58.63,mature,1.389,1.32,1
TALISAY_00098,green,6.18,4.77,0.9,46.4,33.1,True,50.57,immature,1.296,1.94,0
TALISAY_00804,yellow,5.29,3.53,0.5,42.5,0.0,False,58.61,mature,1.499,1.18,1
TALISAY_01751,brown,4.57,3.12,0.457,32.1,0.0,False,53.8,fully_ripe,1.465,1.42,2
TALISAY_01597,brown,4.42,3.04,0.297,25.5,0.0,False,56.67,fully_ripe,1.454,1.16,2
TALISAY_00406,green,5.21,3.32,0.408,33.5,41.1,True,48.75,immature,1.569,1.22,0
TALISAY_00502,yellow,5.78,4.18,0.61,43.2,0.0,False,61.52,mature,1.383,1.41,1
TALISAY_01071,yellow,5.91,3.77,0.768,49.3,0.0,False,59.06,mature,1.568,1.56,1
TALISAY_01056,yellow,6.61,4.88,0.667,47.1,0.0,False,58.88,mature,1.355,1.42,1
TALISAY_00929,yellow,4.58,2.9,0.334,32.7,14.8,True,57.0,mature,1.579,1.02,1
TALISAY_00779,yellow,5.84,4.35,0.606,41.0,6.0,True,58.19,mature,1.343,1.48,1
TALISAY_00200,green,6.91,4.88,0.9,55.0,0.0,False,49.69,immature,1.416,1.64,0
TALISAY_00134,green,6.14,4.83,0.684,54.7,10.6,True,46.77,immature,1.271,1.25,0
TALISAY_01051,yellow,5.03,4.02,0.42,31.2,19.8,True,57.24,mature,1.251,1.35,1
TALISAY_00040,green,6.43,5.0,0.889,60.0,0.0,False,49.87,immature,1.286,1.48,0
TALISAY_01017,yellow,6.16,4.39,0.735,35.2,14.8,True,60.82,mature,1.403,2.09,1
TALISAY_00230,green,6.09,4.25,0.648,50.0,0.0,False,47.66,immature,1.433,1.3,0
TALISAY_01513,brown,5.7,4.28,0.686,38.5,0.0,False,57.94,fully_ripe,1.332,1.78,2
TALISAY_01796,brown,5.08,3.14,0.298,23.5,0.0,False,55.25,fully_ripe,1.618,1.27,2
TALISAY_00378,green,6.67,4.93,0.707,52.7,49.6,True,47.35,immature,1.353,1.34,0
TALISAY_00288,green,6.99,5.19,0.871,56.1,35.9,True,45.0,immature,1.347,1.55,0
TALISAY_00418,green,6.91,5.5,0.9,59.1,19.7,True,48.52,immature,1.256,1.52,0
TALISAY_01698,brown,5.75,4.44,0.631,53.1,0.0,False,58.29,fully_ripe,1.295,1.19,2
